,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
2422,diazepam,24552479,Classics in chemical neuroscience: diazepam (valium).,"['Calcaterra NE', 'Barrow JC']","['Anxiety Disorders/*drug therapy', 'Diazepam/*administration & dosage/*adverse effects', 'Dose-Response Relationship, Drug', 'Drug Design', 'Drug Overdose/*etiology/prevention & control', 'Humans', 'Respiration Disorders/*chemically induced/prevention & control', 'Seizures/*chemically induced/prevention & control']",https://pubmed.ncbi.nlm.nih.gov/24552479/
2423,diazepam,1505149,"Pharmacokinetics and pharmacodynamics of oral diazepam: effect of dose, plasma concentration, and time.","['Friedman H', 'Greenblatt DJ', 'Peters GR', 'Metzler CM', 'Charlton MD', 'Harmatz JS', 'Antal EJ', 'Sanborn EC', 'Francom SF']","['Administration, Oral', 'Adult', 'Conscious Sedation', 'Diazepam/blood/*pharmacokinetics/pharmacology', 'Dose-Response Relationship, Drug', 'Electroencephalography/drug effects', 'Female', 'Humans', 'Male', 'Motor Activity/drug effects', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/1505149/
2424,diazepam,11963349,Diazepam use during pregnancy: a review of the literature.,"['Iqbal MM', 'Sobhan T', 'Aftab SR', 'Mahmud SZ']","['Animals', 'Anti-Anxiety Agents/administration & dosage/*adverse effects', 'Anxiety/*drug therapy', 'Diazepam/administration & dosage/*adverse effects', 'Female', 'Humans', 'Infant', 'Infant, Newborn', 'Infant, Newborn, Diseases/*chemically induced', 'Lactation/*drug effects', 'Pregnancy', 'Pregnancy Complications/*drug therapy', 'Rats', 'Risk Factors']",https://pubmed.ncbi.nlm.nih.gov/11963349/
2425,diazepam,2292778,Diazepam (Valium): its dependency liability.,['Murray JB'],"['Arousal/drug effects', '*Diazepam/adverse effects/pharmacokinetics', 'Drug Tolerance', 'Humans', 'Substance Withdrawal Syndrome/psychology', 'Substance-Related Disorders/*psychology']",https://pubmed.ncbi.nlm.nih.gov/2292778/
2426,diazepam,7990791,Eclampsia.,"['Kaplan PW', 'Repke JT']","['Diagnosis, Differential', 'Diazepam/administration & dosage/adverse effects/pharmacokinetics', 'Eclampsia/diagnosis/*etiology/therapy', 'Female', 'Humans', 'Infant, Newborn', 'Magnesium Sulfate/administration & dosage/adverse effects/pharmacokinetics', 'Neurologic Examination/drug effects', 'Phenytoin/administration & dosage/adverse effects/pharmacokinetics', 'Pregnancy']",https://pubmed.ncbi.nlm.nih.gov/7990791/
2427,diazepam,6120393,Diazepam and the risk of breast cancer.,"['Kaufman DW', 'Shapiro S', 'Slone D', 'Rosenberg L', 'Helmrich SP', 'Miettinen OS', 'Stolley PD', 'Levy M', 'Schottenfeld D']","['Adult', 'Animals', 'Breast Neoplasms/*chemically induced', 'Clinical Trials as Topic', 'Diazepam/administration & dosage/*adverse effects', 'Female', 'Humans', 'Menopause', 'Middle Aged', 'Rats', 'Risk', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/6120393/
2428,diazepam,27731571,Local Anesthetics Systemic Toxicity.,"['Jayanthi R', 'Nasser K', 'Monica K']","['Administration, Intravenous', 'Adult', 'Anesthetics, Local/administration & dosage/*adverse effects', 'Diazepam/administration & dosage/therapeutic use', 'Female', 'Humans', 'Lidocaine/administration & dosage/*adverse effects', 'Male', 'Middle Aged', 'Seizures/*chemically induced/drug therapy', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/27731571/
2429,diazepam,19519511,The plastic phenomenon underlying the associative processes in the addictive properties of diazepam and other psychoactive drugs.,"['Ramirez OA', 'Perez MF']","['Animals', 'Behavior, Addictive/*chemically induced', 'Brain/drug effects/physiopathology', 'Diazepam/administration & dosage/*adverse effects/chemistry', 'Drug Tolerance', 'Humans', 'Psychotropic Drugs/administration & dosage/*adverse effects/chemistry', 'Substance-Related Disorders/etiology']",https://pubmed.ncbi.nlm.nih.gov/19519511/
2430,diazepam,2677941,"Lytic/""DPT"" cocktail: time for rational and safe alternatives.","['Snodgrass WR', 'Dodge WF']","['Child', 'Child, Preschool', 'Chlorpromazine/administration & dosage/adverse effects', 'Diazepam/administration & dosage/pharmacology', 'Drug Combinations/*adverse effects', 'Humans', 'Infant', 'Meperidine/administration & dosage/adverse effects', 'Midazolam/administration & dosage/pharmacology', 'Morphine/administration & dosage/pharmacology', 'Preanesthetic Medication/*adverse effects', 'Promethazine/administration & dosage/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/2677941/
2431,diazepam,2185438,The pharmacokinetics of agents used to treat status epilepticus.,['Browne TR'],"['Anticonvulsants/*pharmacokinetics/therapeutic use', 'Diazepam/administration & dosage/blood/pharmacokinetics', 'Dose-Response Relationship, Drug', 'Humans', 'Injections, Intramuscular', 'Lipid Metabolism', 'Phenobarbital/administration & dosage/pharmacokinetics', 'Phenytoin/administration & dosage/blood/pharmacokinetics', 'Solubility', 'Status Epilepticus/*drug therapy']",https://pubmed.ncbi.nlm.nih.gov/2185438/
2432,diazepam,25538342,A case of etizolam dependence.,"['Gupta S', 'Garg B']","['Adult', 'Anti-Anxiety Agents/*adverse effects/therapeutic use', 'Anxiety Disorders/drug therapy', 'Diazepam/adverse effects/*analogs & derivatives/therapeutic use', 'Humans', 'Male', 'Substance-Related Disorders/*etiology', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/25538342/
2433,diazepam,1547766,Intrarectal diazepam in epileptic adults.,"['Remy C', 'Jourdil N', 'Villemain D', 'Favel P', 'Genton P']","['Administration, Rectal', 'Adult', 'Diazepam/*administration & dosage/pharmacokinetics/therapeutic use', 'Dose-Response Relationship, Drug', 'Drug Administration Schedule', 'Electroencephalography', 'Epilepsies, Partial/drug therapy/physiopathology', 'Epilepsy/*drug therapy/physiopathology', 'Female', 'Humans', 'Male', 'Status Epilepticus/prevention & control']",https://pubmed.ncbi.nlm.nih.gov/1547766/
2434,diazepam,9448787,Use of inhalational and intravenous sedation in dentistry.,['Rodrigo MR'],"['Accidents', '*Anesthesia, Dental', '*Anesthesia, Inhalation', '*Anesthesia, Intravenous', 'Anesthesia, Local', 'Anesthetics, Inhalation/administration & dosage', 'Anesthetics, Intravenous/administration & dosage', 'Anti-Anxiety Agents/administration & dosage/adverse effects/antagonists & inhibitors', 'Antidotes/therapeutic use', 'Cause of Death', 'Computers', '*Conscious Sedation', 'Dental Care', 'Diazepam/administration & dosage/adverse effects/antagonists & inhibitors', 'Drug Overdose', 'Emergencies', 'Flumazenil/therapeutic use', 'GABA Modulators/therapeutic use', 'Humans', 'Hypnotics and Sedatives/administration & dosage', 'Iatrogenic Disease', 'Infusion Pumps', 'Isoflurane/administration & dosage', 'Midazolam/administration & dosage', 'Nitrous Oxide/administration & dosage', 'Oxygen/administration & dosage', 'Practice Guidelines as Topic', 'Propofol/administration & dosage', 'United Kingdom']",https://pubmed.ncbi.nlm.nih.gov/9448787/
2435,diazepam,25030,Pain and clinical thrombophlebitis following intravenous diazepam and lorazepam.,"['Graham CW', 'Pagano RR', 'Conner JT']","['Adolescent', 'Adult', 'Aged', 'Anti-Anxiety Agents/*adverse effects', 'Clinical Trials as Topic', 'Diazepam/administration & dosage/*adverse effects', 'Double-Blind Method', 'Female', 'Humans', 'Injections, Intravenous', 'Lorazepam/administration & dosage/*adverse effects', 'Male', 'Middle Aged', 'Pain/*chemically induced', 'Thrombophlebitis/*chemically induced']",https://pubmed.ncbi.nlm.nih.gov/25030/
2436,diazepam,9097367,New drug therapy for acute seizure management.,"['Morton LD', 'Rizkallah E', 'Pellock JM']","['Acute Disease', 'Anticonvulsants/administration & dosage/adverse effects/pharmacokinetics/*therapeutic use', 'Child', 'Diazepam/administration & dosage/adverse effects/pharmacokinetics/therapeutic use', 'Epilepsy/*drug therapy', 'Humans', 'Phenytoin/adverse effects/analogs & derivatives/pharmacokinetics/therapeutic use', 'Prodrugs/adverse effects/pharmacokinetics/therapeutic use', 'Seizures/*drug therapy', 'Valproic Acid/administration & dosage/adverse effects/pharmacokinetics/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/9097367/
2437,diazepam,1454506,Influence of diazepam on prospective time estimation.,"['Unrug-Neervoort A', 'Kaiser J', 'Coenen A']","['Adult', 'Attention/drug effects', 'Diazepam/adverse effects/*pharmacology', 'Double-Blind Method', 'Humans', 'Placebos', 'Psychomotor Performance/*drug effects', 'Random Allocation', 'Time Perception/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/1454506/
2438,diazepam,329424,Selection among benzodiazepines for alcohol withdrawal.,"['Keeler MH', 'Miller WC']","['Administration, Oral', 'Benzodiazepines/administration & dosage/pharmacology/*therapeutic use', 'Central Nervous System/drug effects', 'Chlordiazepoxide/administration & dosage/pharmacology/therapeutic use', 'Clorazepate Dipotassium/administration & dosage/pharmacology/therapeutic use', 'Depression, Chemical', 'Diazepam/administration & dosage/pharmacology/therapeutic use', 'Drug Synergism', '*Ethanol', 'Half-Life', 'Humans', 'Oxazepam/administration & dosage/pharmacology/therapeutic use', 'Seizures/drug therapy', 'Substance Withdrawal Syndrome/*drug therapy', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/329424/
2439,diazepam,1068178,Human cardiorespiratory and analgesic effects of intravenous diazepam and local anesthesia.,"['Allen GD', 'Everett GB', 'Butler LA']","['*Analgesics', '*Anesthesia, Dental', '*Anesthesia, Local', 'Cardiac Output/drug effects', 'Diazepam/administration & dosage/*pharmacology', 'Female', 'Heart/*drug effects', 'Heart Rate/drug effects', 'Humans', 'Injections, Intravenous', 'Lidocaine', 'Male', 'Mandibular Nerve', 'Nerve Block', 'Respiration/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/1068178/
2440,diazepam,34954745,Oxazepam Detected in Urine 79 Days After Withdrawal of Diazepam: A Case Report.,"['Serkland TT', 'Dale GH', 'Kaldestad IC', 'Berg JA', 'Methlie CB']","['Adult', 'Benzodiazepines/adverse effects', 'Diazepam/adverse effects/pharmacokinetics', 'Female', 'Humans', 'Oxazepam/adverse effects', '*Substance Withdrawal Syndrome/diagnosis/etiology', '*Substance-Related Disorders/complications']",https://pubmed.ncbi.nlm.nih.gov/34954745/
2441,isradipine,28641520,Try to Remember: Interplay between Memory and Substance Use Disorder.,"['Mohamed RMP', 'Kumar J', 'Yap E', 'Mohamed IN', 'Sidi H', 'Adam RL', 'Das S']","['Cues', 'Heterocyclic Compounds, 4 or More Rings/pharmacology/therapeutic use', 'Humans', 'Isradipine/pharmacology/therapeutic use', 'Memory, Long-Term/*drug effects', 'Molecular Targeted Therapy', 'Neuronal Plasticity/drug effects', 'Substance-Related Disorders/drug therapy/*psychology']",https://pubmed.ncbi.nlm.nih.gov/28641520/
2442,isradipine,16596036,Antihypertensive pharmacobezoar.,"['Prisant LM', 'Spaulding VC']","['Antihypertensive Agents/*administration & dosage/*adverse effects', 'Bezoars/*etiology', 'Calcium Channel Blockers/administration & dosage', 'Drug Delivery Systems/*adverse effects', 'Gastrointestinal Diseases/*etiology', 'Humans', 'Isradipine/administration & dosage/adverse effects', 'Nifedipine/administration & dosage', 'Postoperative Complications/etiology', 'Tablets', 'Verapamil/administration & dosage/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/16596036/
2443,isradipine,36595455,Applications of isradipine in human addiction studies: A systematic literature review.,"['Natal S', 'Young CC', 'Kaur K', 'Gebhardt ES', 'Perrone A', 'Morikawa H', 'Tirado C', 'Smits JAJ']","['Adult', 'Humans', 'Isradipine/pharmacology/therapeutic use', 'Calcium Channel Blockers/pharmacology/therapeutic use', '*Cocaine', '*Methamphetamine', '*Substance-Related Disorders/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/36595455/
2444,isradipine,1830320,Isradipine.,['Schachter M'],"['Angina Pectoris/drug therapy', 'Animals', 'Antihypertensive Agents/pharmacokinetics/*therapeutic use', 'Arteriosclerosis/prevention & control', 'Calcium Channel Blockers/pharmacokinetics/*therapeutic use', 'Humans', 'Hypertension/drug therapy', 'Isradipine', 'Pyridines/pharmacokinetics/pharmacology/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/1830320/
2445,isradipine,8097608,Role of isradipine and other antihypertensive agents in the treatment of peri- and postoperative hypertension.,['Marty J'],"['Adrenergic alpha-Antagonists/therapeutic use', 'Adrenergic beta-Antagonists/therapeutic use', 'Calcium Channel Blockers/therapeutic use', 'Humans', 'Hypertension/*prevention & control', 'Intraoperative Complications/*prevention & control', 'Isradipine/*therapeutic use', 'Postoperative Complications/*prevention & control']",https://pubmed.ncbi.nlm.nih.gov/8097608/
2446,isradipine,8743037,Antiatherosclerotic effects of antihypertensive drugs: recent evidence and ongoing trials.,['Zanchetti A'],"['Aged', 'Angiotensin-Converting Enzyme Inhibitors/pharmacology', 'Antihypertensive Agents/*pharmacology', 'Arteriosclerosis/*prevention & control', 'Calcium Channel Blockers/pharmacology', 'Carotid Arteries/diagnostic imaging/drug effects', 'Carotid Artery Diseases/diagnostic imaging/etiology/prevention & control', 'Clinical Trials as Topic', 'Dihydropyridines/pharmacology', 'Humans', 'Hypertension/complications/diagnostic imaging/drug therapy', 'Isradipine/pharmacology', 'Ultrasonography', 'Verapamil/pharmacology']",https://pubmed.ncbi.nlm.nih.gov/8743037/
2447,isradipine,30758052,Calcium antagonists for acute ischemic stroke.,"['Zhang J', 'Liu J', 'Li D', 'Zhang C', 'Liu M']","['Acute Disease', 'Adult', 'Aged', 'Aged, 80 and over', 'Brain Ischemia/*drug therapy/mortality', 'Calcium/metabolism', 'Calcium Channel Blockers/administration & dosage/adverse effects/*therapeutic use', 'Female', 'Flunarizine/administration & dosage/adverse effects/therapeutic use', 'Humans', 'Isradipine/administration & dosage/adverse effects/therapeutic use', 'Male', 'Middle Aged', 'Nimodipine/administration & dosage/adverse effects/therapeutic use', 'Randomized Controlled Trials as Topic', 'Stroke/*drug therapy', 'Vasodilator Agents/administration & dosage/*therapeutic use', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/30758052/
2448,isradipine,9812220,Rational use of calcium-channel antagonists in Raynaud's phenomenon.,"['Sturgill MG', 'Seibold JR']","['Amlodipine/pharmacokinetics/pharmacology/therapeutic use', 'Calcium Channel Blockers/pharmacokinetics/pharmacology/*therapeutic use', 'Diltiazem/pharmacokinetics/pharmacology/therapeutic use', 'Felodipine/pharmacokinetics/pharmacology/therapeutic use', 'Humans', 'Isradipine/pharmacokinetics/pharmacology/therapeutic use', 'Nicardipine/pharmacokinetics/pharmacology/therapeutic use', 'Nifedipine/pharmacokinetics/pharmacology/therapeutic use', 'Raynaud Disease/*drug therapy/epidemiology/physiopathology']",https://pubmed.ncbi.nlm.nih.gov/9812220/
2449,isradipine,1376831,Antiatherosclerotic actions of isradipine.,"['Sinzinger H', 'Fitscha P']","['Arteriosclerosis/*drug therapy', 'Calcium Channel Blockers/*therapeutic use', 'Dihydropyridines/*therapeutic use', 'Humans', 'Isradipine', 'Lipid Metabolism']",https://pubmed.ncbi.nlm.nih.gov/1376831/
2450,isradipine,9790159,Nimodipine monotherapy and carbamazepine augmentation in patients with refractory recurrent affective illness.,"['Pazzaglia PJ', 'Post RM', 'Ketter TA', 'Callahan AM', 'Marangell LB', 'Frye MA', 'George MS', 'Kimbrell TA', 'Leverich GS', 'Cora-Locatelli G', 'Luckenbaugh D']","['Adult', 'Antimanic Agents/*administration & dosage/adverse effects', 'Bipolar Disorder/diagnosis/*drug therapy/psychology', 'Calcium Channel Blockers/*administration & dosage/adverse effects', 'Carbamazepine/*administration & dosage/adverse effects', 'Depressive Disorder/diagnosis/*drug therapy/psychology', 'Double-Blind Method', 'Drug Therapy, Combination', 'Female', 'Humans', 'Isradipine/administration & dosage/adverse effects', 'Male', 'Middle Aged', 'Nimodipine/*administration & dosage/adverse effects', 'Psychiatric Status Rating Scales', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/9790159/
2451,isradipine,9600578,Isradipine prevents global and regional cocaine-induced changes in brain blood flow: a preliminary study.,"['Johnson B', 'Barron B', 'Fang B', 'Lamki L', 'Wagner L', 'Wells L', 'Kenny P', 'Overton D', 'Dhother S', 'Abramson D', 'Chen R', 'Kramer L']","['Adult', 'Brain/blood supply/diagnostic imaging/*drug effects', 'Calcium Channel Blockers/*pharmacology', 'Cerebral Arteries/diagnostic imaging/*drug effects', 'Cocaine/antagonists & inhibitors/*pharmacology', 'Female', 'Humans', 'Isradipine/*pharmacology', 'Male', 'Narcotics/*pharmacology', 'Regional Blood Flow', 'Substance-Related Disorders/diagnostic imaging', 'Tomography, Emission-Computed, Single-Photon']",https://pubmed.ncbi.nlm.nih.gov/9600578/
2452,isradipine,8827760,Hypertensive crisis in children.,['Groshong T'],"['Antihypertensive Agents/*therapeutic use', 'Emergencies', 'Enalapril/therapeutic use', 'Humans', 'Hypertension/diagnosis/*drug therapy/etiology/physiopathology', 'Isradipine/therapeutic use', 'Labetalol/therapeutic use', 'Nicardipine/therapeutic use', 'Nitroprusside/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/8827760/
2453,isradipine,33460320,Isradipine plasma pharmacokinetics and exposure-response in early Parkinson's disease.,"['Venuto CS', 'Yang L', 'Javidnia M', 'Oakes D', 'James Surmeier D', 'Simuni T']","['Aged', 'Calcium Channel Blockers/administration & dosage/blood/*pharmacokinetics', '*Disease Progression', 'Double-Blind Method', 'Female', 'Humans', 'Isradipine/administration & dosage/blood/*pharmacokinetics', 'Male', 'Middle Aged', '*Outcome Assessment, Health Care', 'Parkinson Disease/*drug therapy/physiopathology', 'Severity of Illness Index']",https://pubmed.ncbi.nlm.nih.gov/33460320/
2454,isradipine,8480505,Isradipine and the coronary circulation.,"['Feneck RO', 'Underwood SM', 'Walesby RK']","['Animals', 'Coronary Circulation/*drug effects/physiology', 'Hemodynamics/*drug effects/physiology', 'Humans', 'Isradipine/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/8480505/
2455,isradipine,8647348,Effects of calcium on the migration and recruitment of macrophages and macrophage-derived foam cells.,"['Shi H', 'Severs NJ', 'Robenek H']","['Animals', 'Arteriosclerosis/etiology', 'Calcinosis/etiology', 'Calcium/*pharmacology', 'Cell Movement/drug effects', 'Chemotaxis', 'Foam Cells/*drug effects/physiology', 'Humans', 'Isradipine/pharmacology', 'Lipoproteins/pharmacology', 'Macrophages/*drug effects/physiology', 'Male', 'Mice']",https://pubmed.ncbi.nlm.nih.gov/8647348/
2456,isradipine,37640098,Quinpirole inhibits levodopa-induced dyskinesias at structural and behavioral levels: Efficacy negated by co-administration of isradipine.,"['Collier TJ', 'Begg L', 'Stancati JA', 'Mercado NM', 'Sellnow RC', 'Sandoval IM', 'Sortwell CE', 'Steece-Collier K']","['Animals', '*Levodopa/toxicity/adverse effects', '*Isradipine/pharmacology/therapeutic use', '*Dyskinesia, Drug-Induced/prevention & control/drug therapy', 'Rats', '*Quinpirole/pharmacology', 'Male', '*Calcium Channel Blockers/pharmacology', '*Rats, Sprague-Dawley', 'Antiparkinson Agents', 'Calcium Channels, L-Type/metabolism/drug effects', 'Dopamine Agonists/pharmacology', 'Dendritic Spines/drug effects/pathology', 'Corpus Striatum/drug effects/metabolism/pathology', 'Parkinsonian Disorders/drug therapy/chemically induced/metabolism/pathology/prevention & control', 'Calcium Channels']",https://pubmed.ncbi.nlm.nih.gov/37640098/
2457,isradipine,8397999,Antihypertensive medication-taking. Investigation of a simple regimen.,"['Guerrero D', 'Rudd P', 'Bryant-Kosling C', 'Middleton B', 'Middleton BF [corrected to Middleton B]']","['Adult', 'Clinical Protocols', 'Double-Blind Method', 'Drug Evaluation', 'Female', 'Humans', 'Hypertension/*drug therapy', 'Isradipine/administration & dosage/*therapeutic use', 'Male', '*Patient Compliance', 'Research Design']",https://pubmed.ncbi.nlm.nih.gov/8397999/
2458,isradipine,34353274,Formulation and Evaluation of Isradipine Nanosuspension and Exploring its Role as a Potential Anticancer Drug by Computational Approach.,"['Mohapatra PK', 'Srivastava R', 'Varshney KK', 'Babu SH']","['*Antineoplastic Agents/pharmacology', 'Aspartic Acid', 'Biological Availability', 'Humans', 'Isradipine/chemistry', 'Metalloproteases', '*Nanoparticles/chemistry', 'Particle Size', 'Peptide Hydrolases', 'Polymers', 'Solubility', 'Suspensions']",https://pubmed.ncbi.nlm.nih.gov/34353274/
2459,isradipine,7789292,Isradipine. An update of its pharmacodynamic and pharmacokinetic properties and therapeutic efficacy in the treatment of mild to moderate hypertension.,"['Brogden RN', 'Sorkin EM']","['Cardiac Surgical Procedures', 'Clinical Trials as Topic', 'Drug Interactions', 'Drug Therapy, Combination', 'Female', 'Hemodynamics/*drug effects', 'Humans', 'Hypertension/*drug therapy/etiology', 'Isradipine/administration & dosage/adverse effects/*pharmacokinetics/*therapeutic use', 'Postoperative Complications/drug therapy', 'Pregnancy', 'Renal Circulation/drug effects']",https://pubmed.ncbi.nlm.nih.gov/7789292/
2460,candesartan,10914449,Angiotensin receptor antagonists.,"['Wong W', 'Howes L']","['Angiotensin II/antagonists & inhibitors', '*Angiotensin Receptor Antagonists', 'Angiotensin-Converting Enzyme Inhibitors/adverse effects/therapeutic use', 'Antihypertensive Agents/adverse effects/pharmacology/*therapeutic use', 'Benzimidazoles/adverse effects/pharmacology/therapeutic use', 'Benzoates/adverse effects/pharmacology/therapeutic use', 'Biphenyl Compounds/adverse effects/pharmacology/therapeutic use', 'Humans', 'Hypertension/*drug therapy', 'Irbesartan', 'Losartan/adverse effects/pharmacology/therapeutic use', 'Telmisartan', 'Tetrazoles/adverse effects/pharmacology/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/10914449/
2461,candesartan,38861046,Comparative efficacy and safety of six angiotensin II receptor blockers in hypertensive patients: a network meta-analysis.,"['Zhang Z', 'Yang H', 'Guo H']","['Humans', '*Angiotensin Receptor Antagonists/therapeutic use/adverse effects/administration & dosage', '*Antihypertensive Agents/therapeutic use/adverse effects', 'Blood Pressure/drug effects', '*Hypertension/drug therapy', 'Network Meta-Analysis', 'Randomized Controlled Trials as Topic', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/38861046/
2462,candesartan,15592574,Candesartan.,"['Gleiter CH', 'Jagle C', 'Gresser U', 'Morike K']","['Angiotensin Receptor Antagonists', 'Animals', 'Benzimidazoles/chemistry/*pharmacology/*therapeutic use', 'Biphenyl Compounds', 'Germany', 'Humans', 'Randomized Controlled Trials as Topic', 'Receptors, Angiotensin/therapeutic use', 'Tetrazoles/chemistry/*pharmacology/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/15592574/
2463,candesartan,28841231,Noncholestatic acute hepatocellular injury following candesartan administration.,"['Lammel-Lindemann JA', 'Flores-Villalba E', 'Martagon AJ', 'DeObeso-Gonzalez E', 'Puente-Gallegos F']","['Adult', 'Amlodipine/therapeutic use', 'Angiotensin II Type 1 Receptor Blockers/administration & dosage/*adverse effects', 'Antihypertensive Agents/*therapeutic use', 'Benzimidazoles/administration & dosage/*adverse effects', 'Biphenyl Compounds', 'Blood Pressure/drug effects', 'Chemical and Drug Induced Liver Injury/blood/*diagnosis/etiology', 'Dose-Response Relationship, Drug', 'Humans', 'Hypertension/blood/*drug therapy', 'Liver Function Tests', 'Male', 'Tetrazoles/administration & dosage/*adverse effects']",https://pubmed.ncbi.nlm.nih.gov/28841231/
2464,candesartan,16451099,Indapamide sustained release: a review of its use in the treatment of hypertension.,"['Robinson DM', 'Wellington K']","['Animals', 'Antihypertensive Agents/*administration & dosage/adverse effects/pharmacokinetics', 'Clinical Trials as Topic', 'Delayed-Action Preparations', 'Diuretics/administration & dosage/adverse effects/pharmacokinetics', 'Humans', 'Hypertension/*drug therapy/metabolism', 'Indapamide/*administration & dosage/adverse effects/pharmacokinetics']",https://pubmed.ncbi.nlm.nih.gov/16451099/
2465,candesartan,13678870,Effects of candesartan in patients with chronic heart failure and reduced left-ventricular systolic function intolerant to angiotensin-converting-enzyme inhibitors: the CHARM-Alternative trial.,"['Granger CB', 'McMurray JJ', 'Yusuf S', 'Held P', 'Michelson EL', 'Olofsson B', 'Ostergren J', 'Pfeffer MA', 'Swedberg K']","['Aged', 'Angiotensin Receptor Antagonists', 'Angiotensin-Converting Enzyme Inhibitors/*adverse effects/therapeutic use', 'Antihypertensive Agents/*therapeutic use', 'Benzimidazoles/*therapeutic use', 'Biphenyl Compounds', 'Cardiac Output, Low/drug therapy/epidemiology', 'Comorbidity', 'Cough/chemically induced', 'Female', 'Follow-Up Studies', 'Heart Failure/*drug therapy/epidemiology', 'Humans', 'Hypotension/chemically induced', 'Kidney Diseases/chemically induced', 'Male', 'Tetrazoles/*therapeutic use', 'Treatment Outcome', 'Ventricular Dysfunction, Left/*drug therapy/epidemiology']",https://pubmed.ncbi.nlm.nih.gov/13678870/
2466,candesartan,17020420,Candesartan for the management of heart failure: more than an alternative.,['McKelvie RS'],"['Angiotensin II Type 1 Receptor Blockers/metabolism/pharmacokinetics/*therapeutic use', 'Benzimidazoles/metabolism/pharmacokinetics/*therapeutic use', 'Biphenyl Compounds', 'Clinical Trials as Topic', 'Heart Failure/*drug therapy', 'Humans', 'Stroke Volume/drug effects', 'Tetrazoles/metabolism/pharmacokinetics/*therapeutic use', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/17020420/
2467,candesartan,15969893,Long-acting blood pressure reduction by candesartan cilexetil in patients with hypertension.,"['Bonner G', 'Fuchs W']","['*Angiotensin Receptor Antagonists', 'Antihypertensive Agents/pharmacokinetics/pharmacology/*therapeutic use', 'Benzimidazoles/pharmacokinetics/pharmacology/*therapeutic use', 'Biphenyl Compounds/pharmacokinetics/pharmacology/*therapeutic use', 'Blood Pressure/*drug effects', 'Female', 'Germany', 'Humans', 'Hypertension/*drug therapy/physiopathology', 'Male', 'Middle Aged', 'Tetrazoles/pharmacokinetics/pharmacology/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/15969893/
2468,candesartan,16230887,"Angiotensin receptor blockers in congestive heart failure: evidence, concerns, and controversies.","['Bhatia V', 'Bhatia R', 'Mathew B']","['Adrenergic beta-Antagonists/therapeutic use', 'Angiotensin II Type 1 Receptor Blockers/administration & dosage/*therapeutic use', 'Angiotensin-Converting Enzyme Inhibitors/administration & dosage/*therapeutic use', 'Benzimidazoles/therapeutic use', 'Biphenyl Compounds', 'Clinical Trials as Topic', 'Dose-Response Relationship, Drug', 'Drug Interactions', 'Drug Therapy, Combination', 'Heart Failure/*drug therapy', 'Humans', 'Losartan/therapeutic use', 'Mineralocorticoid Receptor Antagonists/therapeutic use', 'Tetrazoles/therapeutic use', 'Valine/analogs & derivatives/therapeutic use', 'Valsartan']",https://pubmed.ncbi.nlm.nih.gov/16230887/
2469,candesartan,27250611,[What are the effects of fixed-dose combination of candesartan and amlodipine].,"['Vitovec J', 'Spinar J']","['Amlodipine/*administration & dosage', 'Antihypertensive Agents/*administration & dosage', 'Benzimidazoles/*administration & dosage', 'Biphenyl Compounds', 'Drug Combinations', 'Humans', 'Hypertension/drug therapy', 'Tetrazoles/*administration & dosage']",https://pubmed.ncbi.nlm.nih.gov/27250611/
