,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
2185,Temozolomide,36477472,Aporphine and isoquinoline derivatives block glioblastoma cell stemness and enhance temozolomide cytotoxicity.,"['Rodrigues-Junior DM', 'Raminelli C', 'Hassanie H', 'Trossini GHG', 'Perecim GP', 'Caja L', 'Moustakas A', 'Vettore AL']","['Humans', '*Temozolomide/pharmacology']",https://pubmed.ncbi.nlm.nih.gov/36477472/
2186,Bumetanide,3511654,Disposition and response to bumetanide and furosemide.,['Brater DC'],"['Adult', 'Aged', 'Biological Availability', '*Bumetanide/metabolism/pharmacology', '*Diuretics/metabolism/pharmacology', '*Furosemide/metabolism/pharmacology', 'Heart Failure/metabolism', 'Humans', 'Kidney Diseases/metabolism', 'Kidney Transplantation', 'Kinetics', 'Liver Cirrhosis/metabolism', 'Middle Aged', 'Nephrotic Syndrome/metabolism']",https://pubmed.ncbi.nlm.nih.gov/3511654/
2187,Bumetanide,4550872,"Bumetanide: potent new ""loop"" diuretic.","['Asbury MJ', 'Gatenby PB', ""O'Sullivan S"", 'Bourke E']","['Administration, Oral', 'Adult', 'Aged', 'Butylamines/therapeutic use', 'Chlorides/urine', 'Clinical Trials as Topic', 'Diuretics/administration & dosage/adverse effects/*therapeutic use', 'Edema/drug therapy', 'Female', 'Furosemide/therapeutic use', 'Humans', 'Male', 'Middle Aged', 'Phenols/therapeutic use', 'Placebos', 'Potassium/urine', 'Sodium/urine', 'Sulfonamides/*therapeutic use', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/4550872/
2188,Bumetanide,35292925,A Phase III Study of Bumetanide Oral Liquid Formulation for the Treatment of Children and Adolescents Aged Between 7 and 17 Years with Autism Spectrum Disorder (SIGN 1 Trial): Participant Baseline Characteristics.,"['Georgoula C', 'Ferrin M', 'Pietraszczyk-Kedziora B', 'Hervas A', 'Marret S', 'Oliveira G', 'Rosier A', 'Crutel V', 'Besse E', 'Severo CA', 'Ravel D', 'Fuentes J']","['Humans', 'Child', 'Male', 'Adolescent', 'Female', '*Autism Spectrum Disorder/drug therapy', 'Bumetanide/adverse effects', '*Autistic Disorder/diagnosis', 'Double-Blind Method', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/35292925/
2189,Bumetanide,35657748,Physical and Chemical Stability of Pharmaceutical Preparation of Bumetanide and Scopolamine.,"['Catry E', 'Colsoul ML', 'Closset M', 'Hubert J', 'Soumoy L', 'Bihin B', 'Thiry E', 'Jamart J', 'Hecq JD', 'Galanti L']","['*Bumetanide', 'Chromatography, High Pressure Liquid', 'Drug Stability', 'Drug Storage', 'Humans', 'Pharmaceutical Preparations', '*Polypropylenes/chemistry', 'Scopolamine', 'Syringes']",https://pubmed.ncbi.nlm.nih.gov/35657748/
2190,Bumetanide,3380083,"Demonstration of a [K+,Cl-]-cotransport system in human red cells by its sensitivity to [(dihydroindenyl)oxy]alkanoic acids: regulation of cell swelling and distinction from the bumetanide-sensitive [Na+,K+,Cl-]-cotransport system.","['Garay RP', 'Nazaret C', 'Hannaert PA', 'Cragoe EJ Jr']","[""4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid"", ""4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid/analogs & derivatives/pharmacology"", 'Biological Transport/drug effects', 'Bumetanide/*pharmacology', 'Carboxylic Acids/*pharmacology', 'Cells, Cultured', 'Chlorides/*blood', 'Diuretics/*pharmacology', 'Erythrocytes/*metabolism', 'Ethylmaleimide/pharmacology', 'Humans', 'Indenes/*pharmacology', 'Potassium/*blood', 'Sodium/*blood']",https://pubmed.ncbi.nlm.nih.gov/3380083/
2191,Bumetanide,37364772,Bumetanide as a Model NDSRI Substrate: N-nitrosobumetanide Impurity Formation and its Inhibition in Bumetanide Tablets.,"['Shakleya D', 'Asmelash B', 'Alayoubi A', 'Abrigo N', 'Mohammad A', 'Wang J', 'Zhang J', 'Yang J', 'Marzan TA', 'Li D', 'Shaklah M', 'Alsharif FM', 'Desai S', 'Faustino PJ', 'Ashraf M', ""O'Connor T"", 'Vera M', 'Raw A', 'Sayeed VA', 'Keire D']","['Humans', '*Bumetanide', '*Nitrosamines/metabolism', 'Antioxidants/pharmacology', 'Ascorbic Acid', 'Nitrites/metabolism', 'Tablets', '*Caffeic Acids', '*Coumaric Acids']",https://pubmed.ncbi.nlm.nih.gov/37364772/
2192,Bumetanide,35524444,Clarifications regarding bumetanide for neonatal seizures.,['Staley KJ'],"['Bumetanide/therapeutic use', '*Epilepsy', 'Humans', 'Infant, Newborn', '*Infant, Newborn, Diseases', 'Seizures/drug therapy', 'Sodium Potassium Chloride Symporter Inhibitors/therapeutic use', 'Solute Carrier Family 12, Member 2']",https://pubmed.ncbi.nlm.nih.gov/35524444/
2193,Bumetanide,37021422,"Bumetanide, a Diuretic That Can Help Children with Autism Spectrum Disorder.","['Shaker E', 'El Agami O', 'Salamah A']","['Child', 'Humans', 'Bumetanide/therapeutic use', 'Diuretics/therapeutic use', '*Autism Spectrum Disorder/drug therapy', '*Autistic Disorder', 'Double-Blind Method']",https://pubmed.ncbi.nlm.nih.gov/37021422/
2194,Bumetanide,22702741,Clinical pharmacology of the loop diuretics furosemide and bumetanide in neonates and infants.,['Pacifici GM'],"['Acetazolamide/therapeutic use', 'Bumetanide/pharmacokinetics/*pharmacology/therapeutic use', 'Drug Therapy, Combination', 'Ductus Arteriosus, Patent/drug therapy', 'Extracorporeal Membrane Oxygenation', 'Furosemide/pharmacokinetics/*pharmacology/therapeutic use', 'Humans', 'Hydrocephalus/drug therapy', 'Hypercalcemia/drug therapy', 'Ibuprofen/therapeutic use', 'Indomethacin/therapeutic use', 'Infant', 'Infant, Newborn', 'Infant, Premature', 'Sodium Potassium Chloride Symporter Inhibitors/pharmacokinetics/*pharmacology/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/22702741/
2195,Bumetanide,23538300,Comparison of bumetanide- and metolazone-based diuretic regimens to furosemide in acute heart failure.,"['Ng TM', 'Konopka E', 'Hyderi AF', 'Hshieh S', 'Tsuji Y', 'Kim BJ', 'Han SY', 'Phan DH', 'Jeng AI', 'Lou M', 'Elkayam U']","['Acute Disease', 'Adult', 'Aged', 'Blood Urea Nitrogen', 'Bumetanide/adverse effects/*therapeutic use', 'Cohort Studies', 'Diuretics/adverse effects/*therapeutic use', 'Drug Therapy, Combination', 'Female', 'Furosemide/adverse effects/*therapeutic use', 'Heart Failure/*drug therapy/urine', 'Humans', 'Hyponatremia/epidemiology', 'Incidence', 'Male', 'Metolazone/adverse effects/*therapeutic use', 'Middle Aged', 'Regression Analysis', 'Retrospective Studies', 'Treatment Outcome', 'Urine/physiology']",https://pubmed.ncbi.nlm.nih.gov/23538300/
2196,Bumetanide,4448415,Use of bumetanide in the treatment of ascites due to liver disease.,"['Moult PJ', 'Lunzer MR', 'Trash DB', 'Sherlock S']","['Adolescent', 'Adult', 'Aged', 'Ascites/diet therapy/*drug therapy/etiology', 'Benzoates/*therapeutic use', 'Bilirubin/blood', 'Blood Glucose/analysis', 'Body Weight', 'Butylamines/therapeutic use', 'Chronic Disease', 'Diuretics/*therapeutic use', 'Female', 'Hepatic Encephalopathy/drug therapy', 'Humans', 'Liver Diseases/complications/*drug therapy', 'Male', 'Middle Aged', 'Natriuresis/drug effects', 'Phenyl Ethers/therapeutic use', 'Potassium/blood', 'Sodium/blood', '*Sulfonamides', 'Urea/blood']",https://pubmed.ncbi.nlm.nih.gov/4448415/
2197,Imatinib,33768564,Imatinib-induced eruptive nevi.,"['Hamie L', 'Sawaya RT', 'Abbas O']","['Adolescent', 'Humans', 'Male', '*Antineoplastic Agents/adverse effects/therapeutic use', '*Imatinib Mesylate/adverse effects/therapeutic use', '*Nevus, Pigmented/chemically induced/pathology', 'Precursor Cell Lymphoblastic Leukemia-Lymphoma/drug therapy', 'Protein Kinase Inhibitors/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/33768564/
2198,Imatinib,30560342,"Synthesis, spectral characterization, docking studies and biological activity of urea, thiourea, sulfonamide and carbamate derivatives of imatinib intermediate.","['Chandrasekhar M', 'Prasad GS', 'Venkataramaiah C', 'Naga Raju C', 'Seshaiah K', 'Rajendra W']","['Anti-Infective Agents/chemical synthesis/chemistry/metabolism/pharmacology', 'Antioxidants/chemical synthesis/chemistry/metabolism/pharmacology', 'Aromatase/chemistry/metabolism', 'Carbamates/*chemistry', 'Chemistry Techniques, Synthetic', 'Imatinib Mesylate/*chemical synthesis/chemistry/metabolism/*pharmacology', '*Molecular Docking Simulation', 'Protein Conformation', 'Spectrum Analysis', 'Structure-Activity Relationship', 'Sulfonamides/*chemistry', 'Thiourea/*chemistry']",https://pubmed.ncbi.nlm.nih.gov/30560342/
2199,Imatinib,35049365,Safe and Effective Use of Imatinib to Treat Philadelphia Chromosome Positive Acute Lymphoblastic Leukemia During Pregnancy.,"['Ashraf S', 'Wolfson J', 'Vachhani P', 'Rangaraju S', 'Bachiashvili K', 'Bhatia R', 'Jamy O']","['Humans', 'Pregnancy', 'Adult', 'Female', 'Imatinib Mesylate/adverse effects', '*Philadelphia Chromosome', '*Precursor Cell Lymphoblastic Leukemia-Lymphoma/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/35049365/
2200,Imatinib,30504305,The argument for using imatinib in CML.,"['Claudiani S', 'Apperley JF']","['Clinical Trials as Topic', 'Humans', 'Imatinib Mesylate/adverse effects/*therapeutic use', 'Leukemia, Myelogenous, Chronic, BCR-ABL Positive/diagnosis/*drug therapy', '*Quality of Life']",https://pubmed.ncbi.nlm.nih.gov/30504305/
2201,Imatinib,32893688,Efficacy and safety of imatinib mesylate in systemic sclerosis. A systematic review and meta-analysis.,"['Liakouli V', 'Ciaffi J', 'Ursini F', 'Ruscitti P', 'Meliconi R', 'Ciccia F', 'Cipriani P', 'Giacomelli R']","['Drug-Related Side Effects and Adverse Reactions', 'Humans', 'Imatinib Mesylate/adverse effects/*therapeutic use', 'Protein Kinase Inhibitors/adverse effects/*therapeutic use', 'Quality of Life', 'Scleroderma, Systemic/*drug therapy', 'Skin/drug effects/*pathology', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/32893688/
2202,Imatinib,36870577,Pharmacokinetics and pharmacodynamics of imatinib for optimal drug repurposing from cancer to COVID-19.,"['Baalbaki N', 'Duijvelaar E', 'Said MM', 'Schippers J', 'Bet PM', 'Twisk J', 'Fritchley S', 'Longo C', 'Mahmoud K', 'Maitland-van der Zee AH', 'Bogaard HJ', 'Swart EL', 'Aman J', 'Bartelink IH']","['Humans', 'Imatinib Mesylate/pharmacology/therapeutic use', 'Drug Repositioning', '*COVID-19', '*Neoplasms/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/36870577/
2203,Imatinib,37955064,Therapeutic drug monitoring and pharmacogenetics to tune imatinib exposure in gastrointestinal stromal tumor patients: hurdles and perspectives for clinical implementation.,"['Gagno S', 'Fratte CD', 'Posocco B', 'Buonadonna A', 'Fumagalli A', 'Guardascione M', 'Toffoli G', 'Cecchin E']","['Humans', 'Imatinib Mesylate/therapeutic use', '*Gastrointestinal Stromal Tumors/drug therapy/genetics', '*Antineoplastic Agents/adverse effects', 'Pharmacogenetics', 'Drug Monitoring']",https://pubmed.ncbi.nlm.nih.gov/37955064/
2204,Imatinib,38368446,Inhibition of LATS kinases reduces tumorigenicity and increases the sensitivity of human chronic myelogenous leukemia cells to imatinib.,"['Klaihmon P', 'Lorthongpanich C', 'Kheolamai P', 'Saisaard W', 'Issaragrisil S']","['Humans', 'Imatinib Mesylate/pharmacology/therapeutic use', '*Drug Resistance, Neoplasm', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive/pathology', 'Fusion Proteins, bcr-abl/genetics', 'Protein Serine-Threonine Kinases', 'K562 Cells', 'Apoptosis', 'Tumor Suppressor Proteins']",https://pubmed.ncbi.nlm.nih.gov/38368446/
2205,Imatinib,37108337,LIX1 Controls MAPK Signaling Reactivation and Contributes to GIST-T1 Cell Resistance to Imatinib.,"['Ruiz-Demoulin S', 'Trenquier E', 'Dekkar S', 'Deshayes S', 'Boisguerin P', 'Serrano C', 'de Santa Barbara P', 'Faure S']","['Humans', '*Antineoplastic Agents/pharmacology/therapeutic use', 'Autophagy-Related Proteins/genetics', 'Drug Resistance, Neoplasm/genetics', '*Gastrointestinal Stromal Tumors/drug therapy/genetics/pathology', 'Imatinib Mesylate/pharmacology/therapeutic use', 'Mutation', 'Protein Kinase Inhibitors/pharmacology', 'Proto-Oncogene Proteins c-kit/metabolism', 'Sunitinib/pharmacology/therapeutic use', 'MAP Kinase Signaling System']",https://pubmed.ncbi.nlm.nih.gov/37108337/
2206,Imatinib,37563838,Therapeutic Drug Monitoring of Imatinib and N-Desmethyl Imatinib in Chronic Myeloid Leukemia Patients Using LC-MS/MS in a Cohort Study.,"['Huang X', 'Liu Y', 'Chen J', 'Zheng H', 'Ding Y', 'He Z']","['Adolescent', 'Humans', 'Imatinib Mesylate/therapeutic use', '*Antineoplastic Agents/therapeutic use', 'Chromatography, Liquid', 'Drug Monitoring', 'Cohort Studies', 'Tandem Mass Spectrometry', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive/drug therapy', 'Protein Kinase Inhibitors/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/37563838/
2207,Imatinib,16573254,Imatinib mesylate and dermatology part 2: a review of the cutaneous side effects of imatinib mesylate.,['Scheinfeld N'],"['Antineoplastic Agents/*adverse effects', 'Benzamides', 'Drug Eruptions/*etiology/pathology', 'Humans', 'Imatinib Mesylate', 'Piperazines/*adverse effects', 'Protein-Tyrosine Kinases/*antagonists & inhibitors', 'Pyrimidines/*adverse effects']",https://pubmed.ncbi.nlm.nih.gov/16573254/
2208,Imatinib,30022700,Temperature-sensitive liposomes for co-delivery of tamoxifen and imatinib for synergistic breast cancer treatment.,"['Jose A', 'Ninave KM', 'Karnam S', 'Venuganti VVK']","['1,2-Dipalmitoylphosphatidylcholine/*chemistry', 'Antineoplastic Agents/*administration & dosage/pharmacology', 'Breast Neoplasms/*drug therapy', 'Cell Line, Tumor', 'Cell Survival/drug effects', 'Drug Compounding/methods', 'Drug Liberation', 'Female', 'Humans', 'Imatinib Mesylate/*administration & dosage/pharmacology', 'Liposomes/*chemistry', 'Lysophosphatidylcholines/*chemistry', 'Nanoparticles/chemistry', 'Tamoxifen/*administration & dosage/pharmacology', 'Temperature']",https://pubmed.ncbi.nlm.nih.gov/30022700/
2209,Imatinib,38536418,Imatinib pharmacokinetics and creatine kinase levels in chronic myeloid leukemia patients: implications for therapeutic response and monitoring.,"['Omran MM', 'Ibrahim AB', 'Abdelfattah R', 'Shouman SA', 'Hamza MS']","['Humans', '*Imatinib Mesylate/pharmacokinetics/therapeutic use/blood', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive/drug therapy/blood', 'Female', 'Male', 'Middle Aged', 'Adult', '*Antineoplastic Agents/pharmacokinetics/therapeutic use/blood', '*Creatine Kinase/blood', 'Aged', '*Drug Monitoring/methods', 'Protein Kinase Inhibitors/pharmacokinetics/therapeutic use/blood', 'Young Adult', 'Treatment Outcome', 'Creatine Kinase, MB Form/blood', 'Tandem Mass Spectrometry', 'Aged, 80 and over', 'Chromatography, Liquid']",https://pubmed.ncbi.nlm.nih.gov/38536418/
2210,Imatinib,26942271,p.(L576P) -KIT mutation in GIST: Favorable prognosis and sensitive to imatinib?,"['Noujaim J', 'Gonzalez D', 'Thway K', 'Jones RL', 'Judson I']","['Female', 'Gastrointestinal Stromal Tumors/*drug therapy', 'Humans', 'Imatinib Mesylate/administration & dosage/pharmacology/*therapeutic use', 'Male', 'Mutation', 'Prognosis']",https://pubmed.ncbi.nlm.nih.gov/26942271/
2211,Imatinib,37902257,"Therapeutic drug monitoring to personalize dosing of imatinib, sunitinib, and pazopanib: A mixed methods study on barriers and facilitators.","['Westerdijk K', 'Steeghs N', 'Tacke CSJ', 'van der Graaf WTA', 'van Erp NP', 'van Oortmerssen G', 'Hermens RPMG', 'Desar IME']","['Humans', 'Imatinib Mesylate/therapeutic use', 'Sunitinib', '*Drug Monitoring', 'Pharmaceutical Preparations']",https://pubmed.ncbi.nlm.nih.gov/37902257/
2212,Imatinib,38695123,Treatment of chronic-phase chronic myeloid leukemia in patients randomized to dasatinib or imatinib after suboptimal responses to 3 months of imatinib therapy: final 5-year results from DASCERN.,"['Cortes JE', 'Jiang Q', 'Wang J', 'Weng J', 'Zhu H', 'Liu X', 'Hochhaus A', 'Kim DW', 'Radich J', 'Savona M', 'Martin-Regueira P', 'Sy O', 'Saglio G']","['Humans', '*Dasatinib/therapeutic use/administration & dosage', '*Imatinib Mesylate/therapeutic use/administration & dosage', 'Male', 'Female', 'Middle Aged', 'Aged', '*Leukemia, Myeloid, Chronic-Phase/drug therapy/mortality', 'Adult', 'Treatment Outcome', 'Follow-Up Studies', 'Protein Kinase Inhibitors/therapeutic use/adverse effects/administration & dosage', 'Antineoplastic Agents/therapeutic use', 'Aged, 80 and over', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/38695123/
2213,Lamivudine,38005918,Lamivudine and Entecavir for Acute Hepatitis B: A Systematic Review and Meta-Analysis.,"['Henriquez-Camacho C', 'Hijas-Gomez AI', 'Risco Risco C', 'Ruiz Lapuente MA', 'Escudero-Sanchez R', 'Cuerda VM']","['Adult', 'Humans', 'Lamivudine/therapeutic use', 'Antiviral Agents/pharmacology', 'Hepatitis B Surface Antigens', '*Hepatitis B/complications', 'Hepatitis B virus/genetics', '*Hepatitis B, Chronic', 'Treatment Outcome', 'DNA, Viral']",https://pubmed.ncbi.nlm.nih.gov/38005918/
2214,Lamivudine,11374710,Hepatic decompensation associated with lamivudine: a case report and review of lamivudine-induced hepatotoxicity.,"['Ormseth EJ', 'Holtzmuller KC', 'Goodman ZD', 'Colonna JO', 'Batty DS', 'Sjogren MH']","['Hepatitis B, Chronic/drug therapy', 'Humans', 'Lamivudine/*adverse effects/therapeutic use', 'Liver/*drug effects/pathology', 'Liver Failure/*chemically induced/pathology/surgery', 'Liver Transplantation', 'Male', 'Middle Aged', 'Reverse Transcriptase Inhibitors/*adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/11374710/
2215,Lamivudine,27561199,Synthesis of (125) I-lamivudine and (125) I-lamivudine-ursodeoxycholic acid codrug.,"['Motaleb MA', 'Abo-Kul M', 'Ibrahim SM', 'Saad SM', 'Arafat M']","['Antiviral Agents/*chemical synthesis/*chemistry', 'Chemistry Techniques, Synthetic', 'Iodine Radioisotopes/*chemistry', 'Lamivudine/*chemical synthesis/*chemistry', 'Radiochemistry', 'Ursodeoxycholic Acid/*chemistry']",https://pubmed.ncbi.nlm.nih.gov/27561199/
2216,Lamivudine,37311224,"Clinical use and effectiveness of dolutegravir and lamivudine: a long-term, real-world, retrospective study.","['Martinez-Serra A', 'De Lazzari E', 'Berrocal L', 'Foncillas A', 'De La Mora L', 'Inciarte A', 'Chivite I', 'Gonzalez-Cordon A', 'Martinez-Rebollar M', 'Torres B', 'Laguno M', 'Blanco JL', 'Martinez E', 'Mallolas J', 'Ambrosioni J']","['Adult', 'Female', 'Humans', 'Lamivudine/therapeutic use', 'Retrospective Studies', '*HIV Infections/drug therapy', '*Anti-HIV Agents/therapeutic use', 'Drug Therapy, Combination', 'Heterocyclic Compounds, 3-Ring/therapeutic use', 'Oxazines/therapeutic use', 'Pyridones/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/37311224/
2217,Lamivudine,31180906,Comparative efficacy and safety and dolutegravir and lamivudine in treatment naive HIV patients.,"['Radford M', 'Parks DC', 'Ferrante S', 'Punekar Y']","['Anti-HIV Agents/adverse effects/*therapeutic use', 'CD4 Lymphocyte Count', 'Drug Therapy, Combination', 'HIV Infections/*drug therapy', 'HIV-1', 'Heterocyclic Compounds, 3-Ring/adverse effects/*therapeutic use', 'Humans', 'Lamivudine/adverse effects/*therapeutic use', 'Oxazines', 'Piperazines', 'Pyridones', 'RNA, Viral/blood', 'Randomized Controlled Trials as Topic', 'Viral Load']",https://pubmed.ncbi.nlm.nih.gov/31180906/
2218,Lamivudine,26631576,Preparation and characterization of isoniazid and lamivudine co-loaded polymeric microspheres.,"['Pandey G', 'Yadav SK', 'Mishra B']","['Caco-2 Cells', '*Drug Carriers/chemistry/pharmacokinetics/pharmacology', 'Humans', '*Isoniazid/chemistry/pharmacokinetics/pharmacology', '*Lamivudine/chemistry/pharmacokinetics/pharmacology', 'Materials Testing', '*Microspheres']",https://pubmed.ncbi.nlm.nih.gov/26631576/
2219,Lamivudine,39047063,Female Genital Tract Host Factors and Tenofovir and Lamivudine Active Metabolites.,"['Lantz AM', 'Kiweewa Matovu F', 'Johnson R', 'Isingel E', 'Nakalega R', 'Kabwigu S', 'Beksinska ME', 'Nicol MR']","['Humans', 'Female', '*Tenofovir/therapeutic use/pharmacokinetics', '*Lamivudine/pharmacokinetics/therapeutic use', 'Adult', '*HIV Infections/drug therapy', '*Anti-HIV Agents/pharmacokinetics/therapeutic use', '*Cytokines/metabolism', 'Cervix Uteri/drug effects/metabolism', 'Uganda', 'Young Adult', 'Vagina/drug effects/immunology']",https://pubmed.ncbi.nlm.nih.gov/39047063/
2220,Lamivudine,39092932,Lamivudine dosing for preterm infants exposed to HIV: a population pharmacokinetic modelling and simulation study.,"['Bekker A', 'Capparelli EV', 'Mirochnick M', 'Clarke DF', 'Cotton MF', 'Shapiro R', 'McCarthy K', 'Moye J', 'Violari A', 'Chokephaibulkit K', 'Abrams E', 'Penazzato M', 'Ruel TD', 'Cressey TR']","['Humans', '*Lamivudine/pharmacokinetics/administration & dosage', '*HIV Infections/drug therapy', 'Female', 'Infant, Newborn', '*Infant, Premature', '*Anti-HIV Agents/pharmacokinetics/administration & dosage/therapeutic use', 'Male', 'Infant', 'Gestational Age', 'Computer Simulation']",https://pubmed.ncbi.nlm.nih.gov/39092932/
2221,Lamivudine,25666155,Combination of the R263K and M184I/V resistance substitutions against dolutegravir and lamivudine decreases HIV replicative capacity.,"['Singhroy DN', 'Wainberg MA', 'Mesplede T']","['Anti-HIV Agents/pharmacology', 'Drug Resistance, Viral/genetics', 'HIV Integrase Inhibitors/*pharmacology', 'HIV-1/drug effects/pathogenicity', 'Heterocyclic Compounds, 3-Ring/*pharmacology', 'Humans', 'Lamivudine/*pharmacology', 'Oxazines', 'Piperazines', 'Pyridones', 'Virus Replication/drug effects']",https://pubmed.ncbi.nlm.nih.gov/25666155/
2222,Lamivudine,17413701,"Long-term safety, effectiveness and quality of a generic fixed-dose combination of nevirapine, stavudine and lamivudine.","['Laurent C', 'Kouanfack C', 'Koulla-Shiro S', 'Njoume M', 'Nkene YM', 'Ciaffi L', 'Brulet C', 'Peytavin G', 'Vergne L', 'Calmy A', 'Mpoudi-Ngole E', 'Delaporte E']","['Adult', 'Anti-HIV Agents/adverse effects/blood/*therapeutic use', 'CD4 Lymphocyte Count', 'Drug Resistance, Viral', 'Drug Therapy, Combination', 'Female', 'Humans', 'Lamivudine/adverse effects/blood/*therapeutic use', 'Long-Term Care/methods', 'Male', 'Nevirapine/adverse effects/blood/*therapeutic use', 'Reverse Transcriptase Inhibitors/therapeutic use', 'Stavudine/adverse effects/blood/*therapeutic use', 'Treatment Outcome', 'Viral Load']",https://pubmed.ncbi.nlm.nih.gov/17413701/
2223,Lamivudine,10432731,Comparison of anti-HBV activity of beta-D- and beta-L-DDA-5'monophosphate prodrugs and effectiveness in combination with lamivudine.,"['Loi AG', 'Faraj A', 'Pierra C', 'Gosselin G', 'Imbach JL', 'Locarnini SA', 'Groman EV', 'Schinazi RF', 'Sommadossi JP']","['Antiviral Agents/*pharmacology', 'Cell Line', 'Deoxyadenine Nucleotides/*pharmacology', 'Dideoxynucleotides', 'Hepatitis B virus/*drug effects/physiology', 'Lamivudine/*pharmacology', 'Microbial Sensitivity Tests', 'Stereoisomerism', 'Virus Replication/drug effects']",https://pubmed.ncbi.nlm.nih.gov/10432731/
2224,Lamivudine,37604629,"Changes in weight, body composition and metabolic parameters after switch to dolutegravir/lamivudine compared with continued treatment with dolutegravir/abacavir/lamivudine for virologically suppressed HIV infection (The AVERTAS trial): a randomised, open-label, superiority trial in Copenhagen, Denmark.","['Pedersen KBH', 'Knudsen A', 'Moller S', 'Siebner HR', 'Hove JD', 'Gerstoft J', 'Benfield T']","['Humans', 'Body Composition', 'Body Weight', '*Cardiovascular Diseases', 'Denmark', '*HIV Infections/drug therapy', 'Lamivudine/therapeutic use', 'Quality of Life']",https://pubmed.ncbi.nlm.nih.gov/37604629/
2225,Lamivudine,37632082,Real-Life Experience on Dolutegravir and Lamivudine as Initial or Switch Therapy in a Silver Population Living with HIV.,"['Mazzitelli M', 'Sasset L', 'Gardin S', 'Leoni D', 'Trunfio M', 'Scaglione V', 'Mengato D', 'Agostini E', 'Vania E', 'Putaggio C', 'Cattelan A']","['Aged', 'Male', 'Humans', 'Female', '*Lamivudine/therapeutic use', 'Silver', 'Heterocyclic Compounds, 3-Ring/adverse effects', '*HIV Infections/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/37632082/
2226,Lamivudine,38271846,Derivative spectroscopy and wavelet transform as green spectrophotometric methods for abacavir and lamivudine measurement.,"['Alsharif ST', 'Almalki AH', 'Ramzy S', 'Sultan Alqahtani A', 'Abduljabbar MH', 'Algarni MA', 'Serag A']","['Humans', '*Lamivudine/chemistry', '*Wavelet Analysis', 'Reproducibility of Results', 'Spectrophotometry', 'Pharmaceutical Preparations', '*Cyclopropanes', 'Dideoxyadenosine/*analogs & derivatives']",https://pubmed.ncbi.nlm.nih.gov/38271846/
2227,Lamivudine,31503008,Prevalence of pretreatment and acquired HIV-1 mutations associated with resistance to lamivudine or rilpivirine: a systematic review.,"['Vannappagari V', 'Ragone L', 'Henegar C', 'van Wyk J', 'Brown D', 'Demarest J', 'Quercia R', 'St Clair M', 'Underwood M', 'Gatell JM', 'de Ruiter A', 'Aboud M']","['Anti-HIV Agents/*pharmacology/therapeutic use', 'Antiretroviral Therapy, Highly Active', '*Drug Resistance, Viral', '*Genome, Viral', 'Global Health', 'HIV Infections/drug therapy/*epidemiology/*virology', 'HIV-1/*drug effects/*genetics', 'Humans', 'Lamivudine/pharmacology/therapeutic use', '*Mutation', 'Prevalence', 'Rilpivirine/pharmacology/therapeutic use', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/31503008/
2228,Lamivudine,34293960,"Effectiveness, Durability, and Safety of Dolutegravir and Lamivudine Versus Dolutegravir, Lamivudine, and Abacavir in a Real-Life Cohort of HIV-Infected Adults.","['Mendoza I', 'Lazaro A', 'Torralba M']","['Adult', '*Anti-HIV Agents/adverse effects', 'Dideoxynucleosides', '*HIV Infections/drug therapy', 'Heterocyclic Compounds, 3-Ring/adverse effects', 'Humans', 'Lamivudine/adverse effects', 'Oxazines', 'Piperazines', 'Pyridones/therapeutic use', 'Viral Load']",https://pubmed.ncbi.nlm.nih.gov/34293960/
2229,Lamivudine,20503923,"Identification, isolation, and characterization of potential degradation products in a triple combination lamivudine, zidovudine, and nevirapine tablet for oral suspension.","['Aparna P', 'Rao SV', 'Thomas KM', 'Mukkanti K', 'Badarinadh Gupta P', 'Rangarao K', 'Narayan GK', 'Sandip T', 'Upendra K']","['Anti-HIV Agents/*analysis', 'Chromatography, High Pressure Liquid', 'Drug Contamination', 'Indicators and Reagents', 'Lamivudine/*analysis', 'Magnetic Resonance Spectroscopy', 'Nevirapine/*analysis', 'Spectrometry, Mass, Electrospray Ionization', 'Spectrophotometry, Ultraviolet', 'Spectroscopy, Fourier Transform Infrared', 'Suspensions', 'Tablets', 'Zidovudine/*analysis']",https://pubmed.ncbi.nlm.nih.gov/20503923/
